Pincode	City	State	is_oda	Zone
225411	Rudauli	Uttar Pradesh	No	N2
225412	Barabanki	Uttar Pradesh	ODA	N2
225413	Haidargarh	Uttar Pradesh	ODA	N2
225414	Barabanki	Uttar Pradesh	ODA	N2
225415	Dariyabad	Uttar Pradesh	ODA	N2
225416	Haidargarh	Uttar Pradesh	ODA	N2
226000	Lucknow	Uttar Pradesh	ODA	N2
226001	Lucknow	Uttar Pradesh	No	N2
226002	Lucknow	Uttar Pradesh	No	N2
226003	Lucknow	Uttar Pradesh	No	N2
226004	Lucknow	Uttar Pradesh	No	N2
226005	Lucknow	Uttar Pradesh	No	N2
226006	Lucknow	Uttar Pradesh	No	N2
226007	Lucknow	Uttar Pradesh	No	N2
226008	Lucknow	Uttar Pradesh	No	N2
226009	Lucknow	Uttar Pradesh	No	N2
226010	Lucknow	Uttar Pradesh	No	N2
226011	Lucknow	Uttar Pradesh	No	N2
226012	Lucknow	Uttar Pradesh	No	N2
226013	Lucknow	Uttar Pradesh	No	N2
226014	Lucknow	Uttar Pradesh	No	N2
226015	Lucknow	Uttar Pradesh	No	N2
226016	Lucknow	Uttar Pradesh	No	N2
226017	Lucknow	Uttar Pradesh	No	N2
226018	Lucknow	Uttar Pradesh	No	N2
226019	Lucknow	Uttar Pradesh	No	N2
226020	Lucknow	Uttar Pradesh	No	N2
226021	Lucknow	Uttar Pradesh	No	N2
226022	Lucknow	Uttar Pradesh	No	N2
226023	Lucknow	Uttar Pradesh	No	N2
226024	Lucknow	Uttar Pradesh	No	N2
226025	Lucknow	Uttar Pradesh	No	N2
226026	Lucknow	Uttar Pradesh	No	N2
226027	Lucknow	Uttar Pradesh	No	N2
226028	Lucknow	Uttar Pradesh	No	N2
226029	Lucknow	Uttar Pradesh	No	N2
226030	Lucknow	Uttar Pradesh	No	N2
226031	Lucknow	Uttar Pradesh	No	N2
226101	Malihabad	Uttar Pradesh	No	N2
226102	Malihabad	Uttar Pradesh	ODA	N2
226103	Malihabad	Uttar Pradesh	ODA	N2
226104	Malihabad	Uttar Pradesh	ODA	N2
226106	Lucknow	Uttar Pradesh	ODA	N2
226201	Lucknow	Uttar Pradesh	No	N2
226202	Lucknow	Uttar Pradesh	No	N2
226203	Lucknow	Uttar Pradesh	No	N2
226301	Lucknow	Uttar Pradesh	No	N2
226302	Lucknow	Uttar Pradesh	No	N2
226303	Lucknow	Uttar Pradesh	No	N2
226305	Lucknow	Uttar Pradesh	ODA	N2
226401	Lucknow	Uttar Pradesh	No	N2
226501	Lucknow	Uttar Pradesh	No	N2
227005	Lucknow	Uttar Pradesh	No	N2
227015	Lucknow	Uttar Pradesh	ODA	N2
227101	Lucknow	Uttar Pradesh	No	N2
227105	Lucknow	Uttar Pradesh	No	N2
227106	Lucknow	Uttar Pradesh	No	N2
227107	Lucknow	Uttar Pradesh	No	N2
227111	Malihabad	Uttar Pradesh	No	N2
227115	Malihabad	Uttar Pradesh	No	N2
227116	Malihabad	Uttar Pradesh	No	N2
227120	Lucknow	Uttar Pradesh	No	N2
227125	Lucknow	Uttar Pradesh	No	N2
227131	Haidargarh	Uttar Pradesh	ODA	N2
227132	Lucknow	Uttar Pradesh	No	N2
227202	Lucknow	Uttar Pradesh	No	N2
227205	Lucknow	Uttar Pradesh	ODA	N2
227207	Lucknow	Uttar Pradesh	No	N2
227208	Lucknow	Uttar Pradesh	ODA	N2
227301	Haidargarh	Uttar Pradesh	ODA	N2
227302	Haidargarh	Uttar Pradesh	No	N2
227304	Lambhua	Uttar Pradesh	No	N2
227305	Lucknow	Uttar Pradesh	No	N2
227308	Lucknow	Uttar Pradesh	No	N2
227309	Lucknow	Uttar Pradesh	ODA	N2
227405	Amethi	Uttar Pradesh	No	N2
227406	Amethi	Uttar Pradesh	No	N2
227407	Amethi	Uttar Pradesh	No	N2
227408	Sultanpur	Uttar Pradesh	No	N2
227409	Amethi	Uttar Pradesh	No	N2
227411	Amethi	Uttar Pradesh	ODA	N2
227412	Amethi	Uttar Pradesh	No	N2
227413	Amethi	Uttar Pradesh	No	N2
227801	Jagdishpur-UP	Uttar Pradesh	No	N2
227802	Jagdishpur-UP	Uttar Pradesh	No	N2
227805	Sultanpur	Uttar Pradesh	No	N2
227806	Kumarganj	Uttar Pradesh	ODA	N2
227807	Amethi	Uttar Pradesh	ODA	N2
227808	Sultanpur	Uttar Pradesh	No	N2
227809	Jagdishpur-UP	Uttar Pradesh	ODA	N2
227811	Jagdishpur-UP	Uttar Pradesh	ODA	N2
227812	Sultanpur	Uttar Pradesh	No	N2
227813	Jagdishpur-UP	Uttar Pradesh	No	N2
227814	Kumarganj	Uttar Pradesh	ODA	N2
227815	Kumarganj	Uttar Pradesh	ODA	N2
227816	Jagdishpur-UP	Uttar Pradesh	ODA	N2
227817	Jagdishpur-UP	Uttar Pradesh	ODA	N2
228001	Sultanpur	Uttar Pradesh	No	N2
228101	Shahganj	Uttar Pradesh	No	N2
228118	Sultanpur	Uttar Pradesh	No	N2
228119	Sultanpur	Uttar Pradesh	ODA	N2
228120	Lambhua	Uttar Pradesh	No	N2
228121	Kumarganj	Uttar Pradesh	ODA	N2
228125	Kumarganj	Uttar Pradesh	No	N2
228131	Dostpur	Uttar Pradesh	ODA	N2
228132	Lambhua	Uttar Pradesh	ODA	N2
228133	Lambhua	Uttar Pradesh	No	N2
228141	Kumarganj	Uttar Pradesh	No	N2
228142	Dostpur	Uttar Pradesh	No	N2
228145	Dostpur	Uttar Pradesh	ODA	N2
228151	Kumarganj	Uttar Pradesh	No	N2
228155	Sultanpur	Uttar Pradesh	No	N2
228159	Lambhua	Uttar Pradesh	ODA	N2
228161	Shahganj	Uttar Pradesh	ODA	N2
228171	Dostpur	Uttar Pradesh	ODA	N2
228172	Jalalpur	Uttar Pradesh	ODA	N2
228178	Jalalpur	Uttar Pradesh	ODA	N2
228411	Lal Gopalganj	Uttar Pradesh	No	N2
229001	Raebareli	Uttar Pradesh	ODA	N2
229003	Gauriganj	Uttar Pradesh	ODA	N2
229010	Raebareli	Uttar Pradesh	ODA	N2
229103	Bacchawaran	Uttar Pradesh	ODA	N2
229120	Lalganj	Uttar Pradesh	ODA	N2
229121	Lalganj	Uttar Pradesh	ODA	N2
229122	Bacchawaran	Uttar Pradesh	ODA	N2
229123	Bacchawaran	Uttar Pradesh	ODA	N2
229124	Salon	Uttar Pradesh	ODA	N2
229125	Lalganj	Uttar Pradesh	ODA	N2
229126	Haidargarh	Uttar Pradesh	ODA	N2
229127	Salon	Uttar Pradesh	ODA	N2
229128	Salon	Uttar Pradesh	ODA	N2
229129	Salon	Uttar Pradesh	ODA	N2
229130	Lalganj	Uttar Pradesh	ODA	N2
229135	Haidargarh	Uttar Pradesh	ODA	N2
229201	Lalganj	Uttar Pradesh	ODA	N2
229202	Unnao	Uttar Pradesh	ODA	N2
229203	Lalganj	Uttar Pradesh	ODA	N2
229204	Unchahar	Uttar Pradesh	ODA	N2
229205	Lalganj	Uttar Pradesh	ODA	N2
229206	Lalganj	Uttar Pradesh	No	N2
229207	Lalganj	Uttar Pradesh	ODA	N2
229208	Lalganj	Uttar Pradesh	ODA	N2
229209	Lalganj	Uttar Pradesh	ODA	N2
229210	Lalganj	Uttar Pradesh	ODA	N2
229211	Lalganj	Uttar Pradesh	ODA	N2
229212	Lalganj	Uttar Pradesh	ODA	N2
229215	Lalganj	Uttar Pradesh	ODA	N2
229216	Lalganj	Uttar Pradesh	ODA	N2
229301	Bacchawaran	Uttar Pradesh	ODA	N2
229302	Raebareli	Uttar Pradesh	ODA	N2
229303	Bacchawaran	Uttar Pradesh	ODA	N2
229304	Gauriganj	Uttar Pradesh	ODA	N2
229305	Gauriganj	Uttar Pradesh	ODA	N2
229306	Raebareli	Uttar Pradesh	ODA	N2
229307	Gauriganj	Uttar Pradesh	ODA	N2
229308	Bacchawaran	Uttar Pradesh	ODA	N2
229309	Gauriganj	Uttar Pradesh	ODA	N2
229310	Raebareli	Uttar Pradesh	No	N2
229311	Bacchawaran	Uttar Pradesh	ODA	N2
229315	Lalganj	Uttar Pradesh	No	N2
229316	Raebareli	Uttar Pradesh	ODA	N2
229401	Unchahar	Uttar Pradesh	ODA	N2
229402	Unchahar	Uttar Pradesh	ODA	N2
229403	Lal Gopalganj	Uttar Pradesh	No	N2
229404	Unchahar	Uttar Pradesh	ODA	N2
229405	Raebareli	Uttar Pradesh	ODA	N2
229406	Unchahar	Uttar Pradesh	ODA	N2
229408	Unchahar	Uttar Pradesh	ODA	N2
229410	Lalganj Ajhara	Uttar Pradesh	ODA	N2
229411	Lal Gopalganj	Uttar Pradesh	ODA	N2
229412	Soraon	Uttar Pradesh	ODA	N2
229413	Lal Gopalganj	Uttar Pradesh	ODA	N2
229415	Lal Gopalganj	Uttar Pradesh	No	N2
229416	Kunda	Uttar Pradesh	No	N2
229417	Kunda	Uttar Pradesh	No	N2
229418	Kunda	Uttar Pradesh	No	N2
229419	Unchahar	Uttar Pradesh	No	N2
229502	Unnao	Uttar Pradesh	No	N2
229503	Unnao	Uttar Pradesh	No	N2
229504	Unnao	Uttar Pradesh	No	N2
229801	Haidargarh	Uttar Pradesh	ODA	N2
229802	Haidargarh	Uttar Pradesh	ODA	N2
229841	Malihabad	Uttar Pradesh	ODA	N2
229881	Malihabad	Uttar Pradesh	No	N2
230001	Pratapgarh	Uttar Pradesh	No	N2
230002	Pratapgarh	Uttar Pradesh	No	N2
230121	Badlapur	Uttar Pradesh	ODA	N2
230122	Pratapgarh	Uttar Pradesh	No	N2
230123	Patti-UP	Uttar Pradesh	No	N2
230124	Patti-UP	Uttar Pradesh	ODA	N2
230125	Amethi	Uttar Pradesh	ODA	N2
230126	Lalganj Ajhara	Uttar Pradesh	ODA	N2
230127	Patti-UP	Uttar Pradesh	ODA	N2
230128	Kunda	Uttar Pradesh	ODA	N2
230129	Lal Gopalganj	Uttar Pradesh	ODA	N2
230130	Lalganj Ajhara	Uttar Pradesh	ODA	N2
230131	Pratapgarh	Uttar Pradesh	ODA	N2
230132	Lalganj Ajhara	Uttar Pradesh	ODA	N2
230133	Lucknow	Uttar Pradesh	ODA	N2
230134	Patti-UP	Uttar Pradesh	ODA	N2
230135	Patti-UP	Uttar Pradesh	ODA	N2
230136	Lalganj Ajhara	Uttar Pradesh	ODA	N2
230137	Lalganj Ajhara	Uttar Pradesh	ODA	N2
230138	Patti-UP	Uttar Pradesh	ODA	N2
230139	Lalganj Ajhara	Uttar Pradesh	ODA	N2
230140	Lalganj Ajhara	Uttar Pradesh	No	N2
230141	Kunda	Uttar Pradesh	ODA	N2
230142	Patti-UP	Uttar Pradesh	ODA	N2
230143	Kunda	Uttar Pradesh	ODA	N2
230144	Lalganj Ajhara	Uttar Pradesh	ODA	N2
230145	Patti-UP	Uttar Pradesh	No	N2
230146	Soraon	Uttar Pradesh	No	N2
230201	Lal Gopalganj	Uttar Pradesh	ODA	N2
230202	Kunda	Uttar Pradesh	ODA	N2
230204	Kunda	Uttar Pradesh	ODA	N2
230301	Mungra Badshahpur	Uttar Pradesh	No	N2
230302	Patti-UP	Uttar Pradesh	ODA	N2
230304	Pratapgarh	Uttar Pradesh	ODA	N2
230305	Pratapgarh	Uttar Pradesh	No	N2
230306	Mungra Badshahpur	Uttar Pradesh	No	N2
230401	Pratapgarh	Uttar Pradesh	No	N2
230402	Pratapgarh	Uttar Pradesh	ODA	N2
230403	Pratapgarh	Uttar Pradesh	ODA	N2
230404	Pratapgarh	Uttar Pradesh	ODA	N2
230405	Patti-UP	Uttar Pradesh	ODA	N2
230406	Patti-UP	Uttar Pradesh	No	N2
230501	Amethi	Uttar Pradesh	ODA	N2
230502	Pratapgarh	Uttar Pradesh	ODA	N2
230503	Amethi	Uttar Pradesh	No	N2
231001	Mirzapur	Uttar Pradesh	No	N2
231205	Chopan	Uttar Pradesh	No	N2
231206	Robertsganj	Uttar Pradesh	No	N2
231207	Chopan	Uttar Pradesh	No	N2
231208	Renukoot	Uttar Pradesh	No	N2
231209	Robertsganj	Uttar Pradesh	No	N2
231210	Robertsganj	Uttar Pradesh	No	N2
231211	Mirzapur	Uttar Pradesh	No	N2
231212	Dudhinagar	Uttar Pradesh	No	N2
231213	Robertsganj	Uttar Pradesh	No	N2
231214	Robertsganj	Uttar Pradesh	ODA	N2
231215	Robertsganj	Uttar Pradesh	No	N2
231216	Robertsganj	Uttar Pradesh	No	N2
231217	Renukoot	Uttar Pradesh	ODA	N2
231218	Anpara	Uttar Pradesh	ODA	N2
231219	Chopan	Uttar Pradesh	ODA	N2
231220	Anpara	Uttar Pradesh	ODA	N2
231221	Renukoot	Uttar Pradesh	ODA	N2
231222	Anpara	Uttar Pradesh	ODA	N2
231223	Bijpur	Uttar Pradesh	No	N2
231224	Anpara	Uttar Pradesh	ODA	N2
231225	Anpara	Uttar Pradesh	No	N2
231226	Dudhinagar	Uttar Pradesh	No	N2
231301	ChakiaUP	Uttar Pradesh	No	N2
231302	Chunnar	Uttar Pradesh	No	N2
231303	Mirzapur	Uttar Pradesh	No	N2
231304	Chunnar	Uttar Pradesh	ODA	N2
231305	Chunnar	Uttar Pradesh	ODA	N2
231306	Varanasi	Uttar Pradesh	ODA	N2
231307	Mirzapur	Uttar Pradesh	No	N2
231309	Mirzapur	Uttar Pradesh	No	N2
231310	Robertsganj	Uttar Pradesh	No	N2
231311	Chunnar	Uttar Pradesh	No	N2
231312	Mirzapur	Uttar Pradesh	No	N2
231313	Manda	Uttar Pradesh	ODA	N2
231314	Varanasi	Uttar Pradesh	ODA	N2
231501	Bhadohi	Uttar Pradesh	No	N2
232101	Chandauli	Uttar Pradesh	No	N2
232102	Chandauli	Uttar Pradesh	ODA	N2
232103	ChakiaUP	Uttar Pradesh	No	N2
232104	Chandauli	Uttar Pradesh	No	N2
232105	Chandauli	Uttar Pradesh	No	N2
232106	Chandauli	Uttar Pradesh	No	N2
232107	Chandauli	Uttar Pradesh	ODA	N2
232108	Chandauli	Uttar Pradesh	ODA	N2
232109	Chandauli	Uttar Pradesh	No	N2
232110	Chandauli	Uttar Pradesh	No	N2
232111	ChakiaUP	Uttar Pradesh	No	N2
232112	ChakiaUP	Uttar Pradesh	ODA	N2
232114	Chandauli	Uttar Pradesh	ODA	N2
232115	Chandauli	Uttar Pradesh	No	N2
232116	Chandauli	Uttar Pradesh	ODA	N2
232118	ChakiaUP	Uttar Pradesh	No	N2
232119	Chandauli	Uttar Pradesh	ODA	N2
232120	Chandauli	Uttar Pradesh	ODA	N2
232221	Renukoot	Uttar Pradesh	No	N2
232325	Gahmar	Uttar Pradesh	ODA	N2
232326	Ghazipur	Uttar Pradesh	No	N2
232327	Gahmar	Uttar Pradesh	ODA	N2
232328	Gahmar	Uttar Pradesh	ODA	N2
232329	Ghazipur	Uttar Pradesh	No	N2
232330	Ghazipur	Uttar Pradesh	ODA	N2
232331	Ghazipur	Uttar Pradesh	ODA	N2
232332	Ghazipur	Uttar Pradesh	No	N2
232333	Gahmar	Uttar Pradesh	No	N2
232336	Ghazipur	Uttar Pradesh	ODA	N2
232339	Gahmar	Uttar Pradesh	ODA	N2
232340	Ghazipur	Uttar Pradesh	ODA	N2
232341	Ghazipur	Uttar Pradesh	ODA	N2
233001	Ghazipur	Uttar Pradesh	No	N2
233002	Ghazipur	Uttar Pradesh	No	N2
233221	Aunrihar	Uttar Pradesh	No	N2
233222	Ghazipur	Uttar Pradesh	No	N2
233223	Aunrihar	Uttar Pradesh	ODA	N2
233224	Ghazipur	Uttar Pradesh	No	N2
233225	Ghazipur	Uttar Pradesh	No	N2
233226	Ghazipur	Uttar Pradesh	ODA	N2
233227	Ghazipur	Uttar Pradesh	No	N2
233228	Ballia	Uttar Pradesh	No	N2
233229	Ghazipur	Uttar Pradesh	No	N2
233230	Ghazipur	Uttar Pradesh	No	N2
233231	Ghazipur	Uttar Pradesh	No	N2
233232	Ghazipur	Uttar Pradesh	No	N2
233233	Ghazipur	Uttar Pradesh	No	N2
233234	Ghazipur	Uttar Pradesh	No	N2
233300	Ghazipur	Uttar Pradesh	No	N2
233301	Ghazipur	Uttar Pradesh	No	N2
233303	Ghazipur	Uttar Pradesh	No	N2
233304	Aunrihar	Uttar Pradesh	No	N2
233305	Ghazipur	Uttar Pradesh	ODA	N2
233307	Aunrihar	Uttar Pradesh	ODA	N2
233308	Ghazipur	Uttar Pradesh	ODA	N2
233310	Ghazipur	Uttar Pradesh	No	N2
241001	Hardoi	Uttar Pradesh	No	N2
241121	Hardoi	Uttar Pradesh	ODA	N2
241122	Hardoi	Uttar Pradesh	ODA	N2
241123	Shahabad	Uttar Pradesh	ODA	N2
241124	Shahabad	Uttar Pradesh	No	N2
241125	Shahabad	Uttar Pradesh	ODA	N2
241126	Sandila	Uttar Pradesh	No	N2
241127	Sandila	Uttar Pradesh	No	N2
241201	Sandila	Uttar Pradesh	No	N2
241202	Sandila	Uttar Pradesh	No	N2
241203	Sandila	Uttar Pradesh	No	N2
241204	Sandila	Uttar Pradesh	No	N2
241301	Madhoganj	Uttar Pradesh	No	N2
241302	Madhoganj	Uttar Pradesh	No	N2
241303	Madhoganj	Uttar Pradesh	No	N2
241304	Mishrikh	Uttar Pradesh	No	N2
241305	Madhoganj	Uttar Pradesh	ODA	N2
241401	Hardoi	Uttar Pradesh	ODA	N2
241402	Hardoi	Uttar Pradesh	ODA	N2
241403	Hardoi	Uttar Pradesh	ODA	N2
241404	Pihani	Uttar Pradesh	ODA	N2
241405	Hardoi	Uttar Pradesh	ODA	N2
241406	Pihani	Uttar Pradesh	ODA	N2
241407	Pihani	Uttar Pradesh	ODA	N2
241501	Miyanganj	Uttar Pradesh	No	N2
241502	Madhoganj	Uttar Pradesh	ODA	N2
241503	Miyanganj	Uttar Pradesh	No	N2
241504	Miyanganj	Uttar Pradesh	No	N2
242001	Shahjahanpur	Uttar Pradesh	No	N2
242005	Shahjahanpur	Uttar Pradesh	ODA	N2
242021	Babrala	Uttar Pradesh	No	N2
242042	Khutar	Uttar Pradesh	No	N2
242123	Khutar	Uttar Pradesh	ODA	N2
242127	Budaun	Uttar Pradesh	ODA	N2
242220	JalalabadUP	Uttar Pradesh	No	N2
242221	JalalabadUP	Uttar Pradesh	No	N2
242222	JalalabadUP	Uttar Pradesh	No	N2
242223	Shahjahanpur	Uttar Pradesh	No	N2
242226	Shahjahanpur	Uttar Pradesh	No	N2
242301	Tilhar	Uttar Pradesh	ODA	N2
242303	Dataganj	Uttar Pradesh	ODA	N2
242305	Tilhar	Uttar Pradesh	ODA	N2
242306	Shahjahanpur	Uttar Pradesh	No	N2
242307	Tilhar	Uttar Pradesh	No	N2
242401	Khutar	Uttar Pradesh	No	N2
242402	Khutar	Uttar Pradesh	No	N2
242404	Khutar	Uttar Pradesh	No	N2
242405	Khutar	Uttar Pradesh	No	N2
242406	Shahjahanpur	Uttar Pradesh	No	N2
242407	Shahjahanpur	Uttar Pradesh	No	N2
243001	Bareilly	Uttar Pradesh	No	N2
243002	Bareilly	Uttar Pradesh	No	N2
243003	Bareilly	Uttar Pradesh	No	N2
243004	Bareilly	Uttar Pradesh	No	N2
243005	Bareilly	Uttar Pradesh	No	N2
243006	Bareilly	Uttar Pradesh	No	N2
243122	Bareilly	Uttar Pradesh	No	N2
243123	Bareilly	Uttar Pradesh	No	N2
243124	Bareilly	Uttar Pradesh	No	N2
243125	Faridpur	Uttar Pradesh	ODA	N2
243126	Bareilly	Uttar Pradesh	No	N2
243127	Faridpur	Uttar Pradesh	ODA	N2
243201	Baheri	Uttar Pradesh	No	N2
243202	Bareilly	Uttar Pradesh	No	N2
243203	Baheri	Uttar Pradesh	No	N2
243204	Bareilly	Uttar Pradesh	No	N2
243215	Pilibhit	Uttar Pradesh	No	N2
243301	Aonla	Uttar Pradesh	No	N2
243302	Aonla	Uttar Pradesh	ODA	N2
243303	Shahabad-UP	Uttar Pradesh	ODA	N2
243304	Bareilly	Uttar Pradesh	No	N2
243401	Bareilly	Uttar Pradesh	ODA	N2
243402	Dataganj	Uttar Pradesh	ODA	N2
243403	Aonla	Uttar Pradesh	ODA	N2
243406	Pilibhit	Uttar Pradesh	No	N2
243407	Pilibhit	Uttar Pradesh	ODA	N2
243501	Bareilly	Uttar Pradesh	No	N2
243502	Bareilly	Uttar Pradesh	No	N2
243503	Bareilly	Uttar Pradesh	No	N2
243504	Milak	Uttar Pradesh	ODA	N2
243505	Milak	Uttar Pradesh	No	N2
243506	Bareilly	Uttar Pradesh	ODA	N2
243509	Baheri	Uttar Pradesh	ODA	N2
243601	Budaun	Uttar Pradesh	No	N2
243630	Dataganj	Uttar Pradesh	ODA	N2
243631	Budaun	Uttar Pradesh	ODA	N2
243632	Chandausi	Uttar Pradesh	ODA	N2
243633	Budaun	Uttar Pradesh	ODA	N2
243634	Budaun	Uttar Pradesh	ODA	N2
243635	Dataganj	Uttar Pradesh	ODA	N2
243636	Sahaswan	Uttar Pradesh	No	N2
243637	Budaun	Uttar Pradesh	ODA	N2
243638	Sahaswan	Uttar Pradesh	ODA	N2
243639	Budaun	Uttar Pradesh	No	N2
243640	Sahaswan	Uttar Pradesh	No	N2
243641	Budaun	Uttar Pradesh	No	N2
243701	Milak	Uttar Pradesh	ODA	N2
243702	Milak	Uttar Pradesh	No	N2
243720	Chandausi	Uttar Pradesh	ODA	N2
243722	Babrala	Uttar Pradesh	No	N2
243723	Chandausi	Uttar Pradesh	No	N2
243724	Sahaswan	Uttar Pradesh	ODA	N2
243725	Aonla	Uttar Pradesh	ODA	N2
243726	Aonla	Uttar Pradesh	ODA	N2
243727	Anupshahar	Uttar Pradesh	ODA	N2
243751	Babrala	Uttar Pradesh	No	N2
244001	Moradabad	Uttar Pradesh	No	N2
244002	Moradabad	Uttar Pradesh	No	N2
244003	Sambhal	Uttar Pradesh	ODA	N2
244004	Moradabad	Uttar Pradesh	ODA	N2
244102	Moradabad	Uttar Pradesh	No	N2
244103	Moradabad	Uttar Pradesh	No	N2
244104	Moradabad	Uttar Pradesh	ODA	N2
244105	Moradabad	Uttar Pradesh	ODA	N2
244221	Amroha	Uttar Pradesh	No	N2
244222	Moradabad	Uttar Pradesh	No	N2
244223	Gajraula	Uttar Pradesh	No	N2
244224	Kanth	Uttar Pradesh	No	N2
244225	Gajraula	Uttar Pradesh	ODA	N2
244226	Moradabad	Uttar Pradesh	No	N2
244227	Kanth	Uttar Pradesh	No	N2
244231	Gajraula	Uttar Pradesh	No	N2
244235	Gajraula	Uttar Pradesh	No	N2
244236	Amroha	Uttar Pradesh	No	N2
244241	Gajraula	Uttar Pradesh	No	N2
244242	Sambhal	Uttar Pradesh	ODA	N2
244245	Moradabad	Uttar Pradesh	No	N2
244251	Amroha	Uttar Pradesh	No	N2
244255	Anupshahar	Uttar Pradesh	No	N2
244301	Moradabad	Uttar Pradesh	No	N2
244302	Sambhal	Uttar Pradesh	No	N2
244303	Sambhal	Uttar Pradesh	ODA	N2
244304	Sambhal	Uttar Pradesh	ODA	N2
244401	Thakurdwara	Uttar Pradesh	No	N2
244402	Rampur	Uttar Pradesh	ODA	N2
244410	Chandausi	Uttar Pradesh	No	N2
244411	Moradabad	Uttar Pradesh	ODA	N2
244412	Chandausi	Uttar Pradesh	No	N2
244413	Chandausi	Uttar Pradesh	ODA	N2
244414	Chandausi	Uttar Pradesh	No	N2
244415	Moradabad	Uttar Pradesh	ODA	N2
244501	Kanth	Uttar Pradesh	No	N2
244502	Kanth	Uttar Pradesh	ODA	N2
244504	Moradabad	Uttar Pradesh	No	N2
244601	Thakurdwara	Uttar Pradesh	No	N2
244602	Thakurdwara	Uttar Pradesh	ODA	N2
244701	Milak	Uttar Pradesh	ODA	N2
244712	Kashipur	Uttarakhand	No	N2
244713	Kashipur	Uttarakhand	No	N2
244714	Kashipur	Uttar Pradesh	No	N2
244715	Ramnagar	Uttarakhand	ODA	N2
244716	Kashipur	Uttarakhand	ODA	N2
244717	Kashipur	Uttarakhand	ODA	N2
244901	Rampur	Uttar Pradesh	ODA	N2
244902	Moradabad	Uttar Pradesh	ODA	N2
244921	Bilaspur-UP	Uttar Pradesh	ODA	N2
244922	Shahabad-UP	Uttar Pradesh	ODA	N2
244923	Bilaspur-UP	Uttar Pradesh	No	N2
244924	Rampur	Uttar Pradesh	No	N2
244925	Rampur	Uttar Pradesh	No	N2
244926	Rampur	Uttar Pradesh	ODA	N2
244927	Rampur	Uttar Pradesh	No	N2
244928	Bilaspur-UP	Uttar Pradesh	No	N2
245101	Hapur	Uttar Pradesh	ODA	N2
245201	Hapur	Uttar Pradesh	ODA	N2
245205	Gajraula	Uttar Pradesh	ODA	N2
245206	Meerut	Uttar Pradesh	No	N2
245207	Hapur	Uttar Pradesh	ODA	N2
245208	Siyana	Uttar Pradesh	ODA	N2
245301	Pilkhuwa	Uttar Pradesh	No	N2
245304	Noida	Uttar Pradesh	ODA	N2
245401	Siyana	Uttar Pradesh	No	N2
245402	Siyana	Uttar Pradesh	ODA	N2
245403	Siyana	Uttar Pradesh	ODA	N2
245405	Siyana	Uttar Pradesh	ODA	N2
245406	Sikandrabad	Uttar Pradesh	ODA	N2
245407	Siyana	Uttar Pradesh	ODA	N2
245408	Hapur	Uttar Pradesh	No	N2
245409	Bulandshahr	Uttar Pradesh	No	N2
245411	Siyana	Uttar Pradesh	No	N2
245412	Siyana	Uttar Pradesh	ODA	N2
246001	Pauri	Uttarakhand	No	N2
246123	Paithani	Uttarakhand	No	N2
246125	Srinagar-UK	Uttarakhand	ODA	N2
246127	Kotdwara	Uttarakhand	ODA	N2
246128	Gumkhal	Uttarakhand	No	N2
246130	Paithani	Uttarakhand	No	N2
246147	Pauri	Uttarakhand	ODA	N2
246148	Srinagar-UK	Uttarakhand	No	N2
246149	Kotdwara	Uttarakhand	ODA	N2
246155	Gumkhal	Uttarakhand	ODA	N2
246162	Gumkhal	Uttarakhand	No	N2
246164	Pauri	Uttarakhand	No	N2
246165	Pauri	Uttarakhand	No	N2
246166	Pauri	Uttarakhand	ODA	N2
246167	Gumkhal	Uttarakhand	No	N2
246171	Rudraprayag	Uttarakhand	ODA	N2
246172	Gumkhal	Uttarakhand	ODA	N2
246174	Srinagar-UK	Uttarakhand	ODA	N2
246178	Srinagar-UK	Uttarakhand	ODA	N2
246186	Pauri	Uttarakhand	No	N2
246193	Gumkhal	Uttarakhand	ODA	N2
246194	Pauri	Uttarakhand	ODA	N2
246401	Chamoli	Uttarakhand	ODA	N2
246419	Ukhimath	Uttarakhand	No	N2
246421	Rudraprayag	Uttarakhand	No	N2
246424	Chamoli	Uttarakhand	ODA	N2
246425	Rudraprayag	Uttarakhand	No	N2
246426	Chamoli	Uttarakhand	ODA	N2
246428	Gairsain	Uttarakhand	No	N2
246429	Chamoli	Uttarakhand	ODA	N2
246440	Gairsain	Uttarakhand	No	N2
246441	Tharali	Uttarakhand	No	N2
246443	Joshimath	Uttarakhand	No	N2
246444	Chamoli	Uttarakhand	ODA	N2
246446	Chamoli	Uttarakhand	ODA	N2
246448	Rudraprayag	Uttarakhand	ODA	N2
246449	Chamoli	Uttarakhand	ODA	N2
246455	Tharali	Uttarakhand	ODA	N2
246469	Ukhimath	Uttarakhand	No	N2
246472	Chamoli	Uttarakhand	ODA	N2
246473	Chamoli	Uttarakhand	No	N2
246474	Chamoli	Uttarakhand	ODA	N2
246481	Tharali	Uttarakhand	ODA	N2
246482	Tharali	Uttarakhand	No	N2
246483	Joshimath	Uttarakhand	No	N2
246487	Chamoli	Uttarakhand	No	N2
246488	Chamoli	Uttarakhand	ODA	N2
246495	Rudraprayag	Uttarakhand	No	N2
246701	Bijnor	Uttar Pradesh	No	N2
246721	Bijnor	Uttar Pradesh	No	N2
246722	Dhampur	Uttar Pradesh	ODA	N2
246723	Bijnor	Uttar Pradesh	No	N2
